[0.0 <= x < 30.0; y_0= 68.0 + 0.0333x; interpolation
, 3720.0 <= x < 3750.0; y_124= -176.0 + 0.0667x; interpolation
, 3750.0 <= x < 3780.0; y_125= -2160.0 + 0.6x; interpolation
, 3780.0 <= x < 3810.0; y_126= 1590.0 + -0.4x; interpolation
, 3810.0 <= x < 3840.0; y_127= 960.0 + -0.2333x; interpolation
, 3840.0 <= x < 3870.0; y_128= -183.0 + 0.0667x; interpolation
, 3870.0 <= x < 3900.0; y_129= -2103.0 + 0.5667x; interpolation
, 3900.0 <= x < 3930.0; y_130= 348.0 + -0.0667x; interpolation
, 3930.0 <= x < 3960.0; y_131= 2298.0 + -0.5667x; interpolation
, 3960.0 <= x < 3990.0; y_132= -191.0 + 0.0667x; interpolation
, 3990.0 <= x < 4020.0; y_133= 5353.0 + -1.3333x; interpolation
, 4020.0 <= x < 4050.0; y_134= 698.0 + -0.1667x; interpolation
, 4050.0 <= x < 4080.0; y_135= -8280.0 + 2.0667x; interpolation
, 4080.0 <= x < 4110.0; y_136= 630.0 + -0.1333x; interpolation
, 4110.0 <= x < 4140.0; y_137= 3622.0 + -0.8667x; interpolation
, 4140.0 <= x < 4170.0; y_138= -3365.0 + 0.8333x; interpolation
, 4170.0 <= x < 4200.0; y_139= 2017.0 + -0.4667x; interpolation
, 4200.0 <= x < 4230.0; y_140= -207.0 + 0.0667x; interpolation
, 4230.0 <= x < 4260.0; y_141= -2587.0 + 0.6333x; interpolation
, 4260.0 <= x < 4290.0; y_142= 797.0 + -0.1667x; interpolation
, 4290.0 <= x < 4320.0; y_143= 2359.0 + -0.5333x; interpolation
, 4320.0 <= x < 4350.0; y_144= -2503.0 + 0.6x; interpolation
, 4350.0 <= x < 4380.0; y_145= 89.0 + 0.0x; interpolation
, 4380.0 <= x < 4410.0; y_146= 1974.0 + -0.4333x; interpolation
, 4410.0 <= x < 4440.0; y_147= -2114.0 + 0.5x; interpolation
, 4440.0 <= x < 4470.0; y_148= 826.0 + -0.1667x; interpolation
, 4470.0 <= x < 4500.0; y_149= 2158.0 + -0.4667x; interpolation
, 4500.0 <= x < 4530.0; y_150= -226.0 + 0.0667x; interpolation
, 4530.0 <= x < 4560.0; y_151= -2026.0 + 0.4667x; interpolation
, 4560.0 <= x < 4590.0; y_152= 1145.0 + -0.2333x; interpolation
, 4590.0 <= x < 4620.0; y_153= -1439.0 + 0.3333x; interpolation
, 4620.0 <= x < 4650.0; y_154= 1009.0 + -0.2x; interpolation
, 4650.0 <= x < 4680.0; y_155= 2549.0 + -0.5333x; interpolation
, 4680.0 <= x < 4710.0; y_156= -706.0 + 0.1667x; interpolation
, 4710.0 <= x < 4740.0; y_157= 1010.0 + -0.2x; interpolation
, 4740.0 <= x < 4770.0; y_158= -1188.0 + 0.2667x; interpolation
, 4770.0 <= x < 4800.0; y_159= -1188.0 + 0.2667x; interpolation
, 4800.0 <= x < 4830.0; y_160= 243.0 + -0.0333x; interpolation
, 4830.0 <= x < 4860.0; y_161= 2643.0 + -0.5333x; interpolation
, 4860.0 <= x < 4890.0; y_162= -1382.0 + 0.3x; interpolation
, 4890.0 <= x < 4920.0; y_163= -1868.0 + 0.4x; interpolation
, 4920.0 <= x < 4950.0; y_164= 1229.0 + -0.2333x; interpolation
, 4950.0 <= x < 4980.0; y_165= 1721.0 + -0.3333x; interpolation
, 4980.0 <= x < 5010.0; y_166= -1414.0 + 0.3x; interpolation
, 5010.0 <= x < 5040.0; y_167= -1580.0 + 0.3333x; interpolation
, 5040.0 <= x < 5070.0; y_168= 2428.0 + -0.4667x; interpolation
, 5070.0 <= x < 5100.0; y_169= 916.0 + -0.1667x; interpolation
, 5100.0 <= x < 5130.0; y_170= -3309.0 + 0.6667x; interpolation
, 5130.0 <= x < 5160.0; y_171= -79.0 + 0.0333x; interpolation
, 5160.0 <= x < 5190.0; y_172= 4196.0 + -0.8x; interpolation
, 5190.0 <= x < 5220.0; y_173= -448.0 + 0.1x; interpolation
, 5220.0 <= x < 5250.0; y_174= -3562.0 + 0.7x; interpolation
, 5250.0 <= x < 5280.0; y_175= 614.0 + -0.1x; interpolation
, 5280.0 <= x < 5310.0; y_176= 3239.0 + -0.6x; interpolation
, 5310.0 <= x < 5340.0; y_177= -105.0 + 0.0333x; interpolation
, 5340.0 <= x < 5370.0; y_178= -3999.0 + 0.7667x; interpolation
, 5370.0 <= x < 5400.0; y_179= 1163.0 + -0.2x; interpolation
, 5400.0 <= x < 5430.0; y_180= 3311.0 + -0.6x; interpolation
, 5430.0 <= x < 5460.0; y_181= 71.0 + 0.0x; interpolation
, 5460.0 <= x < 5490.0; y_182= -3006.0 + 0.5667x; interpolation
, 5490.0 <= x < 5520.0; y_183= -276.0 + 0.0667x; interpolation
, 5520.0 <= x < 5550.0; y_184= 3933.0 + -0.7x; interpolation
, 5550.0 <= x < 5580.0; y_185= -115.0 + 0.0333x; interpolation
, 5580.0 <= x < 5610.0; y_186= -3630.0 + 0.6667x; interpolation
, 5610.0 <= x < 5640.0; y_187= 1578.0 + -0.2667x; interpolation
, 5640.0 <= x < 5670.0; y_188= 2887.0 + -0.5x; interpolation
, 5670.0 <= x < 5700.0; y_189= -685.0 + 0.1333x; interpolation
, 5700.0 <= x < 5730.0; y_190= -3709.0 + 0.6667x; interpolation
, 5730.0 <= x < 5760.0; y_191= 471.0 + -0.0667x; interpolation
, 5760.0 <= x < 5790.0; y_192= -484.0 + 0.1x; interpolation
, 5790.0 <= x < 5820.0; y_193= 4508.0 + -0.7667x; interpolation
, 5820.0 <= x < 5850.0; y_194= -3791.0 + 0.6667x; interpolation
, 5850.0 <= x < 5880.0; y_195= 3581.0 + -0.6x; interpolation
, 5880.0 <= x < 5910.0; y_196= -3439.0 + 0.6x; interpolation
, 5910.0 <= x < 5940.0; y_197= 481.0 + -0.0667x; interpolation
, 5940.0 <= x < 5970.0; y_198= 3633.0 + -0.6x; interpolation
, 5970.0 <= x < 6000.0; y_199= -327.0 + 0.0667x; interpolation
, 6000.0 <= x < 6030.0; y_200= -3710.0 + 0.6333x; interpolation
, 6030.0 <= x < 6060.0; y_201= 4090.0 + -0.6667x; interpolation
, 6060.0 <= x < 6090.0; y_202= -3548.0 + 0.6x; interpolation
, 6090.0 <= x < 6120.0; y_203= -518.0 + 0.1x; interpolation
, 6120.0 <= x < 6150.0; y_204= 700.0 + -0.1x; interpolation
, 6150.0 <= x < 6180.0; y_205= 88.0 + 0.0x; interpolation
, 6180.0 <= x < 6210.0; y_206= 3778.0 + -0.6x; interpolation
, 6210.0 <= x < 6240.0; y_207= 7692.0 + -1.2333x; interpolation
, 6240.0 <= x < 6270.0; y_208= 1068.0 + -0.1667x; interpolation
, 6270.0 <= x < 6300.0; y_209= 444.0 + -0.0667x; interpolation
, 6300.0 <= x < 6330.0; y_210= 26.0 + 0.0x; interpolation
, 6330.0 <= x < 6360.0; y_211= 236.0 + -0.0333x; interpolation
, 6360.0 <= x < 6390.0; y_212= 25.0 + 0.0x; interpolation
, 6390.0 <= x < 6420.0; y_213= 237.0 + -0.0333x; interpolation
, 6420.0 <= x < 6450.0; y_214= 237.0 + -0.0333x; interpolation
, 6450.0 <= x < 6480.0; y_215= 23.0 + 0.0x; interpolation
, 6480.0 <= x < 6510.0; y_216= 23.0 + 0.0x; interpolation
, 6510.0 <= x < 6540.0; y_217= 23.0 + 0.0x; interpolation
, 6540.0 <= x < 6570.0; y_218= 240.0 + -0.0333x; interpolation
, 6570.0 <= x < 6600.0; y_219= 22.0 + 0.0x; interpolation
, 6600.0 <= x < 6630.0; y_220= 22.0 + 0.0x; interpolation
, 6630.0 <= x < 6660.0; y_221= 22.0 + 0.0x; interpolation
, 6660.0 <= x < 6690.0; y_222= 22.0 + 0.0x; interpolation
, 6690.0 <= x < 6720.0; y_223= 22.0 + 0.0x; interpolation
, 6720.0 <= x < 6750.0; y_224= 22.0 + 0.0x; interpolation
, 6750.0 <= x < 6780.0; y_225= 22.0 + 0.0x; interpolation
, 6780.0 <= x < 6810.0; y_226= 247.0 + -0.0333x; interpolation
, 6810.0 <= x < 6840.0; y_227= 21.0 + 0.0x; interpolation
, 6840.0 <= x < 6870.0; y_228= 21.0 + 0.0x; interpolation
, 6870.0 <= x < 6900.0; y_229= 249.0 + -0.0333x; interpolation
, 6900.0 <= x < 6930.0; y_230= 20.0 + 0.0x; interpolation
, 6930.0 <= x < 6960.0; y_231= 20.0 + 0.0x; interpolation
, 6960.0 <= x < 6990.0; y_232= 20.0 + 0.0x; interpolation
, 6990.0 <= x < 7020.0; y_233= 20.0 + 0.0x; interpolation
, 7020.0 <= x < 7050.0; y_234= 20.0 + 0.0x; interpolation
, 7050.0 <= x < 7080.0; y_235= 20.0 + 0.0x; interpolation
, 7080.0 <= x < 7110.0; y_236= 20.0 + 0.0x; interpolation
, 7110.0 <= x < 7140.0; y_237= 20.0 + 0.0x; interpolation
, 7140.0 <= x < 7170.0; y_238= 20.0 + 0.0x; interpolation
, 7170.0 <= x < 7200.0; y_239= -218.0 + 0.0333x; interpolation
, 7200.0 <= x < 7230.0; y_240= 21.0 + 0.0x; interpolation
, 7230.0 <= x < 7260.0; y_241= 261.0 + -0.0333x; interpolation
, 7260.0 <= x < 7290.0; y_242= -221.0 + 0.0333x; interpolation
, 7290.0 <= x < 7320.0; y_243= 263.0 + -0.0333x; interpolation
, 7320.0 <= x < 7350.0; y_244= -223.0 + 0.0333x; interpolation
, 7350.0 <= x < 7380.0; y_245= -223.0 + 0.0333x; interpolation
, 7380.0 <= x < 7410.0; y_246= 267.0 + -0.0333x; interpolation
, 7410.0 <= x < 7440.0; y_247= 21.0 + 0.0x; interpolation
, 7440.0 <= x < 7470.0; y_248= 21.0 + 0.0x; interpolation
, 7470.0 <= x < 7500.0; y_249= 269.0 + -0.0333x; interpolation
, 7500.0 <= x < 7530.0; y_250= 20.0 + 0.0x; interpolation
, 7530.0 <= x < 7560.0; y_251= -230.0 + 0.0333x; interpolation
, 7560.0 <= x < 7590.0; y_252= 21.0 + 0.0x; interpolation
, 7590.0 <= x < 7620.0; y_253= 21.0 + 0.0x; interpolation
, 7620.0 <= x < 7650.0; y_254= 21.0 + 0.0x; interpolation
, 7650.0 <= x < 7680.0; y_255= 275.0 + -0.0333x; interpolation
, 7680.0 <= x < 7710.0; y_256= -235.0 + 0.0333x; interpolation
, 7710.0 <= x < 7740.0; y_257= 277.0 + -0.0333x; interpolation
, 7740.0 <= x < 7770.0; y_258= 20.0 + 0.0x; interpolation
, 7770.0 <= x < 7800.0; y_259= -238.0 + 0.0333x; interpolation
, 7800.0 <= x < 7830.0; y_260= 280.0 + -0.0333x; interpolation
, 7830.0 <= x < 7860.0; y_261= -240.0 + 0.0333x; interpolation
, 7860.0 <= x < 7890.0; y_262= 282.0 + -0.0333x; interpolation
, 7890.0 <= x < 7920.0; y_263= 20.0 + 0.0x; interpolation
, 7920.0 <= x < 7950.0; y_264= 20.0 + 0.0x; interpolation
, 7950.0 <= x < 7980.0; y_265= 20.0 + 0.0x; interpolation
, 7980.0 <= x < 8010.0; y_266= 20.0 + 0.0x; interpolation
, 8010.0 <= x < 8040.0; y_267= 20.0 + 0.0x; interpolation
, 8040.0 <= x < 8070.0; y_268= 20.0 + 0.0x; interpolation
, 8070.0 <= x < 8100.0; y_269= 20.0 + 0.0x; interpolation
, 8100.0 <= x < 8130.0; y_270= 20.0 + 0.0x; interpolation
, 8130.0 <= x < 8160.0; y_271= 20.0 + 0.0x; interpolation
, 8160.0 <= x < 8190.0; y_272= 20.0 + 0.0x; interpolation
, 8190.0 <= x < 8220.0; y_273= 20.0 + 0.0x; interpolation
, 8220.0 <= x < 8250.0; y_274= 20.0 + 0.0x; interpolation
, 8250.0 <= x < 8280.0; y_275= 20.0 + 0.0x; interpolation
, 8280.0 <= x < 8310.0; y_276= 20.0 + 0.0x; interpolation
, 8310.0 <= x < 8340.0; y_277= 296.0 + -0.0333x; interpolation
, 8340.0 <= x < 8370.0; y_278= -258.0 + 0.0333x; interpolation
, 8370.0 <= x < 8400.0; y_279= 20.0 + 0.0x; interpolation
, 8400.0 <= x < 8430.0; y_280= 20.0 + 0.0x; interpolation
, 8430.0 <= x < 8460.0; y_281= 20.0 + 0.0x; interpolation
, 8460.0 <= x < 8490.0; y_282= 20.0 + 0.0x; interpolation
, 8490.0 <= x < 8520.0; y_283= 20.0 + 0.0x; interpolation
, 8520.0 <= x < 8550.0; y_284= 20.0 + 0.0x; interpolation
, 8550.0 <= x < 8580.0; y_285= 20.0 + 0.0x; interpolation
, 8580.0 <= x < 8610.0; y_286= 20.0 + 0.0x; interpolation
, 8610.0 <= x < 8640.0; y_287= 20.0 + 0.0x; interpolation
, 8640.0 <= x < 8670.0; y_288= 20.0 + 0.0x; interpolation
, 8670.0 <= x < 8700.0; y_289= 20.0 + 0.0x; interpolation
, 8700.0 <= x < 8730.0; y_290= 20.0 + 0.0x; interpolation
, 8730.0 <= x < 8760.0; y_291= 20.0 + 0.0x; interpolation
, 8760.0 <= x < 8790.0; y_292= -271.0 + 0.0333x; interpolation
, 8790.0 <= x < 8820.0; y_293= 313.0 + -0.0333x; interpolation
, 8820.0 <= x < 8850.0; y_294= 20.0 + 0.0x; interpolation
, 8850.0 <= x < 8880.0; y_295= 20.0 + 0.0x; interpolation
, 8880.0 <= x < 8910.0; y_296= 20.0 + 0.0x; interpolation
, 8910.0 <= x < 8940.0; y_297= 20.0 + 0.0x; interpolation
, 8940.0 <= x < 8970.0; y_298= 20.0 + 0.0x; interpolation
, 8970.0 <= x < 9000.0; y_299= 20.0 + 0.0x; interpolation
, 9000.0 <= x < 9030.0; y_300= 20.0 + 0.0x; interpolation
, 9030.0 <= x < 9060.0; y_301= 20.0 + 0.0x; interpolation
, 9060.0 <= x < 9090.0; y_302= 20.0 + 0.0x; interpolation
, 9090.0 <= x < 9120.0; y_303= 20.0 + 0.0x; interpolation
, 9120.0 <= x < 9150.0; y_304= 20.0 + 0.0x; interpolation
, 9150.0 <= x < 9180.0; y_305= 20.0 + 0.0x; interpolation
, 9180.0 <= x < 9210.0; y_306= 20.0 + 0.0x; interpolation
, 9210.0 <= x < 9240.0; y_307= 20.0 + 0.0x; interpolation
, 9240.0 <= x < 9270.0; y_308= 20.0 + 0.0x; interpolation
, 9270.0 <= x < 9300.0; y_309= 20.0 + 0.0x; interpolation
, 9300.0 <= x < 9330.0; y_310= 20.0 + 0.0x; interpolation
, 9330.0 <= x < 9360.0; y_311= 20.0 + 0.0x; interpolation
, 9360.0 <= x < 9390.0; y_312= 20.0 + 0.0x; interpolation
, 9390.0 <= x < 9420.0; y_313= 20.0 + 0.0x; interpolation
, 9420.0 <= x < 9450.0; y_314= 20.0 + 0.0x; interpolation
, 9450.0 <= x < 9480.0; y_315= 20.0 + 0.0x; interpolation
, 9480.0 <= x < 9510.0; y_316= 20.0 + 0.0x; interpolation
, 9510.0 <= x < 9540.0; y_317= 20.0 + 0.0x; interpolation
, 9540.0 <= x < 9570.0; y_318= 20.0 + 0.0x; interpolation
, 9570.0 <= x < 9600.0; y_319= 20.0 + 0.0x; interpolation
, 9600.0 <= x < 9630.0; y_320= 20.0 + 0.0x; interpolation
, 9630.0 <= x < 9660.0; y_321= 20.0 + 0.0x; interpolation
, 9660.0 <= x < 9690.0; y_322= 20.0 + 0.0x; interpolation
, 9690.0 <= x < 9720.0; y_323= 20.0 + 0.0x; interpolation
, 9720.0 <= x < 9750.0; y_324= 20.0 + 0.0x; interpolation
, 9750.0 <= x < 9780.0; y_325= 20.0 + 0.0x; interpolation
, 9780.0 <= x < 9810.0; y_326= 20.0 + 0.0x; interpolation
, 9810.0 <= x < 9840.0; y_327= 20.0 + 0.0x; interpolation
, 9840.0 <= x < 9870.0; y_328= 20.0 + 0.0x; interpolation
, 9870.0 <= x < 9900.0; y_329= 20.0 + 0.0x; interpolation
, 9900.0 <= x < 9930.0; y_330= 20.0 + 0.0x; interpolation
, 9930.0 <= x < 9960.0; y_331= 20.0 + 0.0x; interpolation
, 9960.0 <= x < 9990.0; y_332= 20.0 + 0.0x; interpolation
, 9990.0 <= x < 10020.0; y_333= 20.0 + 0.0x; interpolation
, 10020.0 <= x < 10050.0; y_334= 20.0 + 0.0x; interpolation
, 10050.0 <= x < 10080.0; y_335= 20.0 + 0.0x; interpolation
, 10080.0 <= x < 10110.0; y_336= 20.0 + 0.0x; interpolation
, 10110.0 <= x < 10140.0; y_337= 20.0 + 0.0x; interpolation
, 10140.0 <= x < 10170.0; y_338= -317.0 + 0.0333x; interpolation
, 10170.0 <= x < 10200.0; y_339= 359.0 + -0.0333x; interpolation
, 10200.0 <= x < 10230.0; y_340= 20.0 + 0.0x; interpolation
, 10230.0 <= x < 10260.0; y_341= 20.0 + 0.0x; interpolation
, 10260.0 <= x < 10290.0; y_342= 20.0 + 0.0x; interpolation
, 10290.0 <= x < 10320.0; y_343= 20.0 + 0.0x; interpolation
, 10320.0 <= x < 10350.0; y_344= 20.0 + 0.0x; interpolation
, 10350.0 <= x < 10380.0; y_345= 20.0 + 0.0x; interpolation
, 10380.0 <= x < 10410.0; y_346= 20.0 + 0.0x; interpolation
, 10410.0 <= x < 10440.0; y_347= 20.0 + 0.0x; interpolation
, 10440.0 <= x < 10470.0; y_348= -327.0 + 0.0333x; interpolation
, 10470.0 <= x < 10500.0; y_349= 369.0 + -0.0333x; interpolation
, 10500.0 <= x < 10530.0; y_350= -329.0 + 0.0333x; interpolation
, 10530.0 <= x < 10560.0; y_351= 21.0 + 0.0x; interpolation
, 10560.0 <= x < 10590.0; y_352= 372.0 + -0.0333x; interpolation
, 10590.0 <= x < 10620.0; y_353= -332.0 + 0.0333x; interpolation
, 10620.0 <= x < 10650.0; y_354= 374.0 + -0.0333x; interpolation
, 10650.0 <= x < 10680.0; y_355= 20.0 + 0.0x; interpolation
, 10680.0 <= x < 10710.0; y_356= -335.0 + 0.0333x; interpolation
, 10710.0 <= x < 10740.0; y_357= 377.0 + -0.0333x; interpolation
, 10740.0 <= x < 10770.0; y_358= 20.0 + 0.0x; interpolation
, 10770.0 <= x < 10800.0; y_359= 20.0 + 0.0x; interpolation
, 10800.0 <= x < 10830.0; y_360= 20.0 + 0.0x; interpolation
, 10830.0 <= x < 10860.0; y_361= 20.0 + 0.0x; interpolation
